ticker,pdf_stem,section_code,section_title,section_file,source_start_char,source_end_char,page_start,page_end,char_count,word_count,split_method,confidence
KR,KR-KROGER CO-2021,supply_chain_ethics,I ntroduces master Rights Due Diligence milestones toward,data/03_sections/esg/KR/KR-KROGER CO-2021__supply_chain_ethics.txt,10845,137898,5,43,15650,2326,heading_regex,high
KR,KR-KROGER CO-2021,waste,Zero Hunger | Zero Waste,data/03_sections/esg/KR/KR-KROGER CO-2021__waste.txt,14232,18530,7,9,31932,4908,heading_regex,high
KR,KR-KROGER CO-2021,water,"• Water 288,966",data/03_sections/esg/KR/KR-KROGER CO-2021__water.txt,82482,105092,28,34,7256,1094,heading_regex,high
KR,KR-KROGER CO-2022,about_this_report,Our Journey,data/03_sections/esg/KR/KR-KROGER CO-2022__about_this_report.txt,12621,201805,7,63,7731,1122,heading_regex,high
KR,KR-KROGER CO-2022,appendix,Regulatory Compliance and Quality Assurance,data/03_sections/esg/KR/KR-KROGER CO-2022__appendix.txt,188960,218174,60,67,14139,2115,heading_regex,high
KR,KR-KROGER CO-2022,climate,Climate Impact,data/03_sections/esg/KR/KR-KROGER CO-2022__climate.txt,28125,215311,14,66,9794,1465,heading_regex,high
KR,KR-KROGER CO-2022,community,• Health & Nutrition • Community Engagement in personal safety,data/03_sections/esg/KR/KR-KROGER CO-2022__community.txt,39746,206166,18,64,6358,839,heading_regex,high
KR,KR-KROGER CO-2022,diversity_equity_inclusion,Inclusion Safety,data/03_sections/esg/KR/KR-KROGER CO-2022__diversity_equity_inclusion.txt,8416,169605,4,55,15777,2314,heading_regex,high
KR,KR-KROGER CO-2022,emissions,Climate Targets Emissions Disclosure Our 2021 GHG Emissions Footprint—MTCO2e,data/03_sections/esg/KR/KR-KROGER CO-2022__emissions.txt,101190,222504,37,68,10202,1642,heading_regex,high
KR,KR-KROGER CO-2022,energy,Energy Management in Our Facilities,data/03_sections/esg/KR/KR-KROGER CO-2022__energy.txt,107396,216496,38,66,7737,1143,heading_regex,high
KR,KR-KROGER CO-2022,environmental,35 Planet,data/03_sections/esg/KR/KR-KROGER CO-2022__environmental.txt,564,219060,2,67,19118,2865,heading_regex,high
KR,KR-KROGER CO-2022,ethics_compliance,"Food Access, Food & Product Safety Supermarkets",data/03_sections/esg/KR/KR-KROGER CO-2022__ethics_compliance.txt,37004,217810,18,67,13885,2000,heading_regex,high
KR,KR-KROGER CO-2022,governance,Stakeholder Engagement,data/03_sections/esg/KR/KR-KROGER CO-2022__governance.txt,32309,214100,16,65,13424,1819,heading_regex,high
KR,KR-KROGER CO-2022,human_capital,"18 Food Access, Health & Safety",data/03_sections/esg/KR/KR-KROGER CO-2022__human_capital.txt,217,222821,2,68,21663,3176,heading_regex,high
KR,KR-KROGER CO-2022,social,• The company’s social compliance program to date,data/03_sections/esg/KR/KR-KROGER CO-2022__social.txt,181014,188958,58,60,7217,1042,heading_regex,high
KR,KR-KROGER CO-2022,supply_chain_ethics,Sourcing Manufacturing Distribution Retail Households,data/03_sections/esg/KR/KR-KROGER CO-2022__supply_chain_ethics.txt,9909,219485,6,68,15849,2276,heading_regex,high
KR,KR-KROGER CO-2022,waste,Waste mission.,data/03_sections/esg/KR/KR-KROGER CO-2022__waste.txt,7634,171996,4,56,51347,7780,heading_regex,high
KR,KR-KROGER CO-2022,water,Because water consumption is not metered in all,data/03_sections/esg/KR/KR-KROGER CO-2022__water.txt,138550,147013,46,48,8463,1307,heading_regex,high
KR,KR-KROGER CO-2023,about_this_report,Kroger’s SASB-aligned disclosures over time.,data/03_sections/esg/KR/KR-KROGER CO-2023__about_this_report.txt,3593,232984,2,66,5337,752,heading_regex,high
KR,KR-KROGER CO-2023,appendix,Introduction Our Approach People Planet Systems Appendix,data/03_sections/esg/KR/KR-KROGER CO-2023__appendix.txt,64,248704,2,70,113113,16790,heading_regex,high
KR,KR-KROGER CO-2023,climate,Climate Climate Strategy 2022 Highlights,data/03_sections/esg/KR/KR-KROGER CO-2023__climate.txt,120994,245363,41,69,5081,718,heading_regex,high
KR,KR-KROGER CO-2023,community,Health our communities,data/03_sections/esg/KR/KR-KROGER CO-2023__community.txt,48644,72191,21,26,8213,1217,heading_regex,high
KR,KR-KROGER CO-2023,diversity_equity_inclusion,Inclusion,data/03_sections/esg/KR/KR-KROGER CO-2023__diversity_equity_inclusion.txt,9631,177734,4,53,5634,870,heading_regex,high
KR,KR-KROGER CO-2023,emissions,Affordable Fresh Food GHG Emissions Stronger Communities,data/03_sections/esg/KR/KR-KROGER CO-2023__emissions.txt,20786,249840,10,71,11520,1738,heading_regex,high
KR,KR-KROGER CO-2023,energy,Energy Management in Our Facilities,data/03_sections/esg/KR/KR-KROGER CO-2023__energy.txt,130692,252902,43,71,7617,1180,heading_regex,high
KR,KR-KROGER CO-2023,environmental,Environmental Social Governance,data/03_sections/esg/KR/KR-KROGER CO-2023__environmental.txt,27142,249160,12,70,5488,769,heading_regex,high
KR,KR-KROGER CO-2023,ethics_compliance,Kroger’s CFT and Regulatory Compliance teams also,data/03_sections/esg/KR/KR-KROGER CO-2023__ethics_compliance.txt,56661,247866,23,70,11466,1591,heading_regex,high
KR,KR-KROGER CO-2023,governance,"As a responsible business, Kroger",data/03_sections/esg/KR/KR-KROGER CO-2023__governance.txt,120527,243986,40,68,4733,650,heading_regex,high
KR,KR-KROGER CO-2023,human_capital,20 People,data/03_sections/esg/KR/KR-KROGER CO-2023__human_capital.txt,1152,253220,2,71,24123,3511,heading_regex,high
KR,KR-KROGER CO-2023,social,Social Compliance Our social compliance program is an essential,data/03_sections/esg/KR/KR-KROGER CO-2023__social.txt,205496,207895,60,60,2399,352,heading_regex,high
KR,KR-KROGER CO-2023,supply_chain_ethics,Sourcing Manufacturing Distribution Retail Households,data/03_sections/esg/KR/KR-KROGER CO-2023__supply_chain_ethics.txt,11174,249840,6,71,29116,4285,heading_regex,high
KR,KR-KROGER CO-2023,waste,Zero Hunger | Zero Waste plan?,data/03_sections/esg/KR/KR-KROGER CO-2023__waste.txt,6687,178960,3,54,18395,2776,heading_regex,high
KR,KR-KROGER CO-2023,water,Plant-Based Alternatives retrofitted to adopt a five-point water efficiency,data/03_sections/esg/KR/KR-KROGER CO-2023__water.txt,173178,174213,52,52,1035,155,heading_regex,high
KR,KR-KROGER CO-2024,about_this_report,"Disclosures (TCFD) framework, and we are monitoring",data/03_sections/esg/KR/KR-KROGER CO-2024__about_this_report.txt,2792,258620,2,72,9411,1389,heading_regex,high
KR,KR-KROGER CO-2024,appendix,75 SASB Index,data/03_sections/esg/KR/KR-KROGER CO-2024__appendix.txt,247012,268209,67,74,1132,168,heading_regex,high
KR,KR-KROGER CO-2024,climate,Nourishing Our Communities Climate Impact Stronger Communities,data/03_sections/esg/KR/KR-KROGER CO-2024__climate.txt,25067,187264,13,55,12121,1746,heading_regex,high
KR,KR-KROGER CO-2024,community,Serving Our Communities,data/03_sections/esg/KR/KR-KROGER CO-2024__community.txt,5120,250796,3,69,31735,4839,heading_regex,high
KR,KR-KROGER CO-2024,data_summary,Goals & Metrics 2021 2022 2023 Baseline Target Year Status,data/03_sections/esg/KR/KR-KROGER CO-2024__data_summary.txt,247538,249555,68,69,4397,700,heading_regex,high
KR,KR-KROGER CO-2024,diversity_equity_inclusion,Diversity,data/03_sections/esg/KR/KR-KROGER CO-2024__diversity_equity_inclusion.txt,7203,221659,4,62,9325,1384,heading_regex,high
KR,KR-KROGER CO-2024,emissions,"Scope 1 and 2 emissions, market-based—MTCO2e",data/03_sections/esg/KR/KR-KROGER CO-2024__emissions.txt,112278,278294,37,77,20626,3233,heading_regex,high
KR,KR-KROGER CO-2024,energy,Reducing waste also means managing energy,data/03_sections/esg/KR/KR-KROGER CO-2024__energy.txt,30486,272192,14,75,3039,434,heading_regex,high
KR,KR-KROGER CO-2024,environmental,People Planet,data/03_sections/esg/KR/KR-KROGER CO-2024__environmental.txt,22668,274845,12,76,7471,1097,heading_regex,high
KR,KR-KROGER CO-2024,ethics_compliance,NON-FOOD PRODUCT SAFETY,data/03_sections/esg/KR/KR-KROGER CO-2024__ethics_compliance.txt,175261,274358,53,76,29862,4238,heading_regex,high
KR,KR-KROGER CO-2024,governance,Stakeholder Engagement,data/03_sections/esg/KR/KR-KROGER CO-2024__governance.txt,33562,271101,16,75,13421,1873,heading_regex,high
KR,KR-KROGER CO-2024,human_capital,Fortune 500 Newsweek Axios Harris Poll 100 Early Talent Award Barron’s,data/03_sections/esg/KR/KR-KROGER CO-2024__human_capital.txt,39303,281592,17,78,33532,4924,heading_regex,high
KR,KR-KROGER CO-2024,other,Preamble,data/03_sections/esg/KR/KR-KROGER CO-2024__other.txt,0,1002,1,2,1002,142,heading_regex,medium
KR,KR-KROGER CO-2024,supply_chain_ethics,Sourcing Manufacturing Distribution Retail Households,data/03_sections/esg/KR/KR-KROGER CO-2024__supply_chain_ethics.txt,9710,247045,7,67,59149,8880,heading_regex,high
KR,KR-KROGER CO-2024,waste,13 Zero Hunger | Zero Waste Impact Plan,data/03_sections/esg/KR/KR-KROGER CO-2024__waste.txt,1004,157182,2,48,43357,6636,heading_regex,high
KR,KR-KROGER CO-2024,water,WATER,data/03_sections/esg/KR/KR-KROGER CO-2024__water.txt,157189,173696,48,51,2124,333,heading_regex,high
KR,KR-KROGER CO-2025,about_this_report,8 Material Topics,data/03_sections/esg/KR/KR-KROGER CO-2025__about_this_report.txt,1215,73863,2,25,14914,2204,heading_regex,high
KR,KR-KROGER CO-2025,appendix,68 SASB Index,data/03_sections/esg/KR/KR-KROGER CO-2025__appendix.txt,228053,249239,60,67,1236,176,heading_regex,high
KR,KR-KROGER CO-2025,climate,Nourishing Our Communities Climate Impact Stronger Communities,data/03_sections/esg/KR/KR-KROGER CO-2025__climate.txt,19974,173931,11,50,12196,1785,heading_regex,high
KR,KR-KROGER CO-2025,community,28 Our Communities,data/03_sections/esg/KR/KR-KROGER CO-2025__community.txt,2853,231309,2,62,32686,4913,heading_regex,high
KR,KR-KROGER CO-2025,data_summary,Goals & Metrics 2022 2023 2024 Baseline Target Year Status,data/03_sections/esg/KR/KR-KROGER CO-2025__data_summary.txt,228627,230552,61,62,4242,666,heading_regex,high
KR,KR-KROGER CO-2025,diversity_equity_inclusion,Diversity,data/03_sections/esg/KR/KR-KROGER CO-2025__diversity_equity_inclusion.txt,4747,58467,3,22,7541,1188,heading_regex,high
KR,KR-KROGER CO-2025,emissions,Scope 1 and 2 greenhouse,data/03_sections/esg/KR/KR-KROGER CO-2025__emissions.txt,6587,258856,5,70,14137,2166,heading_regex,high
KR,KR-KROGER CO-2025,energy,• Hazardous Energy Lockout/Tagout Safety Plans,data/03_sections/esg/KR/KR-KROGER CO-2025__energy.txt,60539,253548,23,68,6431,906,heading_regex,high
KR,KR-KROGER CO-2025,environmental,People Planet,data/03_sections/esg/KR/KR-KROGER CO-2025__environmental.txt,17546,256234,10,69,10272,1491,heading_regex,high
KR,KR-KROGER CO-2025,ethics_compliance,"• G overnance topics: Food safety, data privacy n",data/03_sections/esg/KR/KR-KROGER CO-2025__ethics_compliance.txt,15240,255746,9,69,18857,2650,heading_regex,high
KR,KR-KROGER CO-2025,governance,2025 Responsible Business Report,data/03_sections/esg/KR/KR-KROGER CO-2025__governance.txt,0,149372,1,44,16490,2254,heading_regex,high
KR,KR-KROGER CO-2025,human_capital,Our Values Our Family of Companies,data/03_sections/esg/KR/KR-KROGER CO-2025__human_capital.txt,4135,262904,3,71,51233,7535,heading_regex,high
KR,KR-KROGER CO-2025,social,Social Compliance Assessment Guide,data/03_sections/esg/KR/KR-KROGER CO-2025__social.txt,198445,228022,55,60,16388,2441,heading_regex,high
KR,KR-KROGER CO-2025,supply_chain_ethics,Sourcing Manufacturing Distribution Retail Households,data/03_sections/esg/KR/KR-KROGER CO-2025__supply_chain_ethics.txt,7288,256838,6,70,23263,3453,heading_regex,high
KR,KR-KROGER CO-2025,waste,Zero Hunger | Zero Waste Progress,data/03_sections/esg/KR/KR-KROGER CO-2025__waste.txt,23212,252448,12,68,31074,4704,heading_regex,high
KR,KR-KROGER CO-2025,water,WATER,data/03_sections/esg/KR/KR-KROGER CO-2025__water.txt,143640,159687,43,46,2055,315,heading_regex,high
KSS,KSS-KOHL'S-2022,about_this_report,"TCFD framework since 2021,",data/03_sections/esg/KSS/KSS-KOHL'S-2022__about_this_report.txt,29288,31447,15,16,2176,326,heading_regex,high
KSS,KSS-KOHL'S-2022,climate,Climate Change Waste & Recycling Responsible Sourcing,data/03_sections/esg/KSS/KSS-KOHL'S-2022__climate.txt,8068,152142,6,74,9662,1441,heading_regex,high
KSS,KSS-KOHL'S-2022,community,Philanthropy,data/03_sections/esg/KSS/KSS-KOHL'S-2022__community.txt,2458,170921,3,81,27002,4092,heading_regex,high
KSS,KSS-KOHL'S-2022,data_summary,Metrics & Targets,data/03_sections/esg/KSS/KSS-KOHL'S-2022__data_summary.txt,32445,34309,17,18,1884,299,heading_regex,high
KSS,KSS-KOHL'S-2022,diversity_equity_inclusion,"34 Kohl’s Cares about Diversity, Equity and Inclusion 89 Cybersecurity & Privacy",data/03_sections/esg/KSS/KSS-KOHL'S-2022__diversity_equity_inclusion.txt,184,125253,2,64,14805,2190,heading_regex,high
KSS,KSS-KOHL'S-2022,emissions,Greenhouse Gas Emissions,data/03_sections/esg/KSS/KSS-KOHL'S-2022__emissions.txt,34310,35752,18,19,1444,243,heading_regex,high
KSS,KSS-KOHL'S-2022,energy,ENERGY STAR®-certified,data/03_sections/esg/KSS/KSS-KOHL'S-2022__energy.txt,14332,157136,8,76,23692,3616,heading_regex,high
KSS,KSS-KOHL'S-2022,environmental,Kohl’s Cares for People and Planet,data/03_sections/esg/KSS/KSS-KOHL'S-2022__environmental.txt,3472,168552,3,79,16074,2383,heading_regex,high
KSS,KSS-KOHL'S-2022,ethics_compliance, Transparency and Ethics,data/03_sections/esg/KSS/KSS-KOHL'S-2022__ethics_compliance.txt,145072,192633,70,93,19676,2745,heading_regex,high
KSS,KSS-KOHL'S-2022,governance,Oversight,data/03_sections/esg/KSS/KSS-KOHL'S-2022__governance.txt,117254,175234,59,83,2479,384,heading_regex,high
KSS,KSS-KOHL'S-2022,human_capital,60 Workplace Benefits & Our Committment to Associates,data/03_sections/esg/KSS/KSS-KOHL'S-2022__human_capital.txt,529,184413,2,88,32500,4871,heading_regex,high
KSS,KSS-KOHL'S-2022,social,Proprietary Brand Social Compliance,data/03_sections/esg/KSS/KSS-KOHL'S-2022__social.txt,135410,161269,67,77,5732,835,heading_regex,high
KSS,KSS-KOHL'S-2022,supply_chain_ethics,Responsible Sourcing,data/03_sections/esg/KSS/KSS-KOHL'S-2022__supply_chain_ethics.txt,19307,179192,13,85,16949,2461,heading_regex,high
KSS,KSS-KOHL'S-2022,waste,Solid Waste Regulated Waste,data/03_sections/esg/KSS/KSS-KOHL'S-2022__waste.txt,50718,60235,26,29,9519,1453,heading_regex,high
KSS,KSS-KOHL'S-2022,water,Higg FEM 2021 performance analysis for water-intensive facilities revealed that,data/03_sections/esg/KSS/KSS-KOHL'S-2022__water.txt,20792,151216,13,74,8852,1359,heading_regex,high
KSS,KSS-KOHL'S-2023,about_this_report,02 | ABOUT THIS REPORT,data/03_sections/esg/KSS/KSS-KOHL'S-2023__about_this_report.txt,2993,6116,4,7,3122,474,heading_regex,high
KSS,KSS-KOHL'S-2023,appendix,"Trade Partnership Against Terrorism (CTPAT), environmental or quality assurance",data/03_sections/esg/KSS/KSS-KOHL'S-2023__appendix.txt,98840,100409,46,47,1582,235,heading_regex,high
KSS,KSS-KOHL'S-2023,climate,CLIMATE CHANGE WASTE AND RECYCLING R ESPONSIBLE SOURCING,data/03_sections/esg/KSS/KSS-KOHL'S-2023__climate.txt,43646,122650,25,56,6855,1016,heading_regex,high
KSS,KSS-KOHL'S-2023,community,Philanthropy,data/03_sections/esg/KSS/KSS-KOHL'S-2023__community.txt,6130,12401,7,9,6286,974,heading_regex,high
KSS,KSS-KOHL'S-2023,data_summary,Climate Change – Metrics & Targets,data/03_sections/esg/KSS/KSS-KOHL'S-2023__data_summary.txt,55875,57409,28,29,1535,240,heading_regex,high
KSS,KSS-KOHL'S-2023,diversity_equity_inclusion,"Diversity, Equity",data/03_sections/esg/KSS/KSS-KOHL'S-2023__diversity_equity_inclusion.txt,19569,31898,13,20,6893,1017,heading_regex,high
KSS,KSS-KOHL'S-2023,emissions,GREENHOUSE GAS EMISSIONS,data/03_sections/esg/KSS/KSS-KOHL'S-2023__emissions.txt,57411,59366,29,30,1958,323,heading_regex,high
KSS,KSS-KOHL'S-2023,energy,Our cooperating partnership with the EPA ENERGY STAR,data/03_sections/esg/KSS/KSS-KOHL'S-2023__energy.txt,59368,123483,30,56,20875,3173,heading_regex,high
KSS,KSS-KOHL'S-2023,environmental,Environmental,data/03_sections/esg/KSS/KSS-KOHL'S-2023__environmental.txt,41191,140398,24,62,11810,1729,heading_regex,high
KSS,KSS-KOHL'S-2023,ethics_compliance,Our Terms of Engagement further require compliance,data/03_sections/esg/KSS/KSS-KOHL'S-2023__ethics_compliance.txt,123935,161639,57,73,16368,2342,heading_regex,high
KSS,KSS-KOHL'S-2023,governance,IN-KIND DONATIONS KOHL’S PHILANTHROPIC GOVERNANCE COMMITTEE,data/03_sections/esg/KSS/KSS-KOHL'S-2023__governance.txt,12402,145539,9,64,6943,1063,heading_regex,high
KSS,KSS-KOHL'S-2023,human_capital,"19 Workplace, Benefits & Our Commitment to Associates 72 Business Continuity, Crisis Management",data/03_sections/esg/KSS/KSS-KOHL'S-2023__human_capital.txt,163,154066,2,67,29555,4471,heading_regex,high
KSS,KSS-KOHL'S-2023,social,ONLY-AT-KOHL’S BRANDS SOCIAL COMPLIANCE PROGRAM,data/03_sections/esg/KSS/KSS-KOHL'S-2023__social.txt,101788,131922,47,59,1752,263,heading_regex,high
KSS,KSS-KOHL'S-2023,supply_chain_ethics,Responsible Sourcing,data/03_sections/esg/KSS/KSS-KOHL'S-2023__supply_chain_ethics.txt,83490,148437,41,66,29786,4381,heading_regex,high
KSS,KSS-KOHL'S-2023,waste,"2008, CY 2023 u 100% of shipping bags and boxes branded products by 2025",data/03_sections/esg/KSS/KSS-KOHL'S-2023__waste.txt,45249,82362,25,40,13481,2081,heading_regex,high
KSS,KSS-KOHL'S-2023,water,WATER STEWARDSHIP BETTER BUILDINGS WATER SAVINGS NETWORK,data/03_sections/esg/KSS/KSS-KOHL'S-2023__water.txt,82363,119351,40,55,2719,441,heading_regex,high
KSS,KSS-KOHL'S-2024,about_this_report,(TCFD),data/03_sections/esg/KSS/KSS-KOHL'S-2024__about_this_report.txt,32257,32644,15,15,387,58,heading_regex,medium
KSS,KSS-KOHL'S-2024,appendix,"Minerals Assurance Program, and the latest information",data/03_sections/esg/KSS/KSS-KOHL'S-2024__appendix.txt,91003,92350,36,36,1347,201,heading_regex,high
KSS,KSS-KOHL'S-2024,climate,CLIMATE ACTION WASTE AND RECYCLING RESPONSIBLE SOURCING,data/03_sections/esg/KSS/KSS-KOHL'S-2024__climate.txt,26861,60457,14,26,3419,512,heading_regex,high
KSS,KSS-KOHL'S-2024,community,Philanthropy,data/03_sections/esg/KSS/KSS-KOHL'S-2024__community.txt,15545,22997,8,11,4240,648,heading_regex,high
KSS,KSS-KOHL'S-2024,diversity_equity_inclusion,"Our inclusion and belonging strategy—focused on our people, customers,",data/03_sections/esg/KSS/KSS-KOHL'S-2024__diversity_equity_inclusion.txt,2723,19614,3,9,2468,349,heading_regex,high
KSS,KSS-KOHL'S-2024,emissions,GREENHOUSE GAS EMISSIONS,data/03_sections/esg/KSS/KSS-KOHL'S-2024__emissions.txt,33877,36343,16,17,2468,398,heading_regex,high
KSS,KSS-KOHL'S-2024,energy,Reduce energy consumption,data/03_sections/esg/KSS/KSS-KOHL'S-2024__energy.txt,28220,64754,14,28,16371,2470,heading_regex,high
KSS,KSS-KOHL'S-2024,environmental,Chemical Management & Product Safety,data/03_sections/esg/KSS/KSS-KOHL'S-2024__environmental.txt,51,103674,2,40,17010,2474,heading_regex,high
KSS,KSS-KOHL'S-2024,ethics_compliance,Cybersecurity & Privacy,data/03_sections/esg/KSS/KSS-KOHL'S-2024__ethics_compliance.txt,354,117515,2,43,16741,2379,heading_regex,high
KSS,KSS-KOHL'S-2024,governance,Our governance practices form the foundation,data/03_sections/esg/KSS/KSS-KOHL'S-2024__governance.txt,23677,78680,13,32,3137,450,heading_regex,high
KSS,KSS-KOHL'S-2024,human_capital,Our Commitment to Associates,data/03_sections/esg/KSS/KSS-KOHL'S-2024__human_capital.txt,4717,77348,5,32,18655,2736,heading_regex,high
KSS,KSS-KOHL'S-2024,social,Facility management commitment toward social compliance,data/03_sections/esg/KSS/KSS-KOHL'S-2024__social.txt,84869,97749,34,38,5113,700,heading_regex,high
KSS,KSS-KOHL'S-2024,supply_chain_ethics,ON OUR SUPPLY CHAIN,data/03_sections/esg/KSS/KSS-KOHL'S-2024__supply_chain_ethics.txt,56238,59174,25,26,16792,2416,heading_regex,high
KSS,KSS-KOHL'S-2024,waste,Our solid waste management policy governs,data/03_sections/esg/KSS/KSS-KOHL'S-2024__waste.txt,45204,47680,20,21,5390,810,heading_regex,high
KSS,KSS-KOHL'S-2024,water,Water Management,data/03_sections/esg/KSS/KSS-KOHL'S-2024__water.txt,52799,59223,23,26,3941,603,heading_regex,high
KTB,KTB-KONTOOR BRANDS INC-2021,about_this_report,ABOUT THIS REPORT,data/03_sections/esg/KTB/KTB-KONTOOR BRANDS INC-2021__about_this_report.txt,172,260778,2,97,6316,885,heading_regex,high
KTB,KTB-KONTOOR BRANDS INC-2021,appendix,AND ASSURANCE,data/03_sections/esg/KTB/KTB-KONTOOR BRANDS INC-2021__appendix.txt,112229,142413,45,54,18486,2696,heading_regex,high
